perm1__real0,perm1__real1,perm1__real2,perm1__real3,perm1__real4
-0.596022,1.04092,0.423291,-0.614923,0.446944
-0.321382,1.12408,0.680436,-0.344904,0.291731
-0.427823,0.866852,0.528509,-0.0833992,0.133438
-0.665197,1.21891,0.559607,-0.379411,0.033322
-0.424081,1.16026,0.5413,-0.455729,0.0392509
-0.38696,1.15864,0.322586,-0.0703015,0.0201129
-0.224017,0.981612,0.279092,-0.0242763,0.196709
-0.198678,0.668852,0.128111,-0.0495525,0.263594
-0.205824,0.954972,0.16821,0.0124225,0.259964
-0.305721,0.824572,0.273578,0.253885,0.287462
-0.358745,0.806654,-0.0764277,0.0776664,0.0551722
-0.240525,0.970671,-0.293938,-0.340092,-0.0353981
-0.451027,0.672926,-0.566242,-0.461809,-0.183608
-0.597544,0.968015,-0.0594715,-0.365631,0.250329
-0.447952,0.800356,-0.226903,-0.501367,0.296999
-0.409886,0.876032,-0.376818,-0.292802,0.47567
-0.49874,0.707205,-0.334585,-0.557664,0.114626
-0.553856,0.870383,-0.110089,-0.19906,0.162682
-0.778598,0.922657,-0.132019,-0.359719,0.3552
-1.01502,1.02902,-0.0518692,0.0262595,0.502021
-0.89815,0.967514,-0.148789,0.00309245,0.31265
-0.920915,0.897527,-0.28115,0.012892,0.302592
0.0332021,0.249981,-0.470717,-1.54995,0.293233
-0.127478,-0.0520593,-0.231371,-1.53235,0.241352
-0.217961,-0.380255,-0.0715794,-1.41527,0.191403
-0.117111,0.0362953,-0.150797,-1.55775,0.3733
-0.115833,-0.110897,0.109782,-1.46154,0.252921
-0.24061,0.185497,-0.193524,-1.17918,0.0800056
0.0282508,-0.0415615,-0.288169,-1.14691,-0.0318669
0.0556465,-0.152673,-0.163621,-0.810006,-0.103625
-0.161041,0.439174,-0.109487,-0.915624,0.238702
-0.242686,0.082222,-0.0178983,-0.706615,0.018884
0.0613,0.110665,0.100277,-0.548819,-0.0210443
0.0057234,-0.0138124,0.195873,-0.405766,0.170432
-0.0345546,0.219476,0.251549,-0.695096,0.0447863
0.0692209,-0.0384712,0.0605782,-0.5919,0.279314
0.157674,0.312606,0.359631,-0.719302,0.657195
0.234196,0.232557,0.515265,-0.652129,0.563217
-0.0348883,0.455289,0.660494,-0.761389,0.060162
0.267772,0.548223,0.965302,-0.738253,0.124774
0.0116066,0.735,0.896411,-0.80937,0.0103467
0.142794,0.638019,0.803501,-0.343435,-0.0733572
0.330128,0.475652,0.467115,-0.300995,-0.235025
0.322597,0.00481031,0.678685,-0.391649,-0.386567
0.150485,-0.0831122,0.465266,-0.482481,-0.363467
0.10756,-0.190891,0.250264,-0.119157,-0.0688927
0.210273,-0.0777143,0.176516,-0.0258956,-0.349766
0.484756,0.170637,0.271701,0.0837972,-0.588934
0.763739,0.187208,0.194872,-0.112872,-0.893798
0.714547,0.221539,0.444657,0.256916,-0.733604
0.504429,0.280384,0.415053,-0.129626,-0.532361
0.669038,0.513546,0.5406,-0.0398041,-0.554564
0.545567,0.144564,0.693506,0.0220857,-0.819212
0.713496,-0.0667431,0.436481,-0.13304,-0.632154
0.631774,-0.0349965,0.265799,0.170954,-0.813011
0.79686,-0.0317669,0.13868,0.249185,-0.554746
0.896048,0.273517,-0.153056,0.112806,-0.54396
0.89466,-0.131124,0.140217,-0.085027,-0.83415
0.811921,-0.413372,-0.011608,-0.150045,-0.677637
0.690349,-0.384888,0.0191553,-0.338252,-0.403516
0.715361,-0.727926,0.0339324,0.00437723,-0.712631
0.876709,-0.375467,-0.207899,0.282355,-0.449147
0.564003,-0.477988,-0.2605,-0.0680095,-0.732458
0.441342,-0.630758,-0.166524,-0.0683168,-0.495076
0.322625,-0.318419,-0.317177,-0.00375573,-0.381905
0.459095,-0.29302,-0.391037,-0.00316345,-0.313486
0.335111,-0.134202,-0.635994,-0.224887,-0.155386
0.213379,-0.0420688,-0.412152,0.0592248,-0.273816
0.203393,-0.0550856,-0.174694,0.222942,-0.267306
0.191335,0.00615713,-0.107224,0.0776285,-0.0391598
0.220712,0.0165839,0.1168,0.25364,-0.12957
0.520023,0.221368,-0.133883,0.494954,-0.0422383
0.256429,0.366672,0.125408,0.159773,-0.238565
0.135482,0.655517,-0.164585,0.0387825,-0.186277
0.136359,0.481038,0.240937,0.141374,-0.0184686
0.266315,0.417735,-0.000292992,-0.0887722,-0.190504
0.302125,0.491828,-0.0575212,-0.0775832,-0.0786377
0.189693,0.361777,0.137626,-0.121151,-0.126847
0.231109,0.183163,0.224168,-0.358509,0.0572624
0.496545,0.480191,0.0853342,-0.288885,-0.0634989
0.398858,0.100199,0.336348,-0.174273,-0.333457
0.452141,0.0172486,0.33203,-0.01384,-0.290821
0.204581,0.0554657,0.388772,-0.0770789,-0.0122068
0.338949,-0.134096,0.154504,-0.201815,0.0161838
0.295343,0.150995,0.189184,-0.138757,0.125273
0.466772,-0.0315387,-0.168197,-0.0802919,-0.236113
0.263348,0.0103618,-0.123134,-0.168603,-0.110509
0.23323,-0.246486,0.113772,-0.194643,-0.193693
0.369212,-0.35229,0.0112704,0.000228259,-0.0571903
0.0974685,-0.50715,-0.10792,0.203343,-0.0532188
0.146992,-0.67526,-0.330214,-0.0825767,-0.297126
0.095196,-0.717919,-0.397189,0.157747,-0.0741144
-0.212459,-0.981632,-0.655576,-0.282283,-0.228253
-0.261554,-1.10806,-0.562835,0.043715,-0.114906
-0.240922,-0.795737,-0.67505,-0.139505,-0.12213
-0.0844434,-0.976786,-0.918509,-0.35508,0.0526508
-0.622797,-0.782381,-0.926116,-0.221398,-0.0223223
-0.513463,-0.937177,-0.929871,-0.223419,0.0734659
-0.570501,-0.9282,-1.09268,0.0388249,-0.242928
-0.512334,-0.874068,-1.09297,-0.288349,-0.0867818
-0.712784,-0.765049,-1.17655,-0.262171,0.0220975
-0.823795,-0.781253,-1.33948,-0.0886355,-0.143757
-0.661106,-0.923585,-1.49887,0.0270471,0.0783938
-0.570666,-0.887214,-1.24921,-0.274515,0.0302993
-0.654455,-0.774505,-0.980116,-0.151299,-0.591625
-0.664856,-0.622384,-0.86974,-0.36853,-0.232628
-0.525971,-0.633623,-0.787599,-0.263721,-0.333715
-0.575939,-0.577135,-0.535276,-0.327979,-0.111469
-0.484077,-0.604551,-0.582481,-0.202191,-0.359766
-0.690896,-0.534176,-0.624081,-0.147589,-0.155758
-0.708137,-0.647109,-0.82985,-0.687262,-0.447268
-0.615387,-0.192003,-0.769293,-0.5438,-0.412895
-0.839053,0.216466,-0.628861,-0.48887,-0.179784
-0.636561,-0.100343,-0.998888,-0.738577,-0.0984698
-0.728653,-0.0554368,-1.0207,-0.574325,-0.411523
-0.543903,-0.0372947,-0.9395,-0.70083,-0.385715
-0.541388,-0.220634,-0.852302,-0.709276,-0.321401
-0.389253,0.0893063,-0.693487,-0.619826,-0.183501
-0.216371,0.0297489,-0.489629,-0.799044,-0.219528
-0.213769,-0.149409,-1.07023,-0.555882,-0.0845482
-0.0621048,-0.293832,-1.18323,-0.138467,-0.00131041
0.00681627,-0.830906,-1.32117,-0.559413,0.144099
-0.201709,-0.923535,-1.11896,-0.385711,-0.0243129
-0.116361,-0.91824,-1.21299,-0.694601,-0.0423687
-0.257837,-1.10874,-1.27442,-0.399881,-0.109856
-0.401858,-0.896845,-1.07232,-0.617317,-0.120635
-0.485859,-1.26892,-1.1842,-0.352009,-0.223702
-0.235275,-1.15257,-1.33741,-0.33637,-0.222085
-0.196293,-1.01624,-1.29665,-0.428676,-0.438469
-0.0452471,-0.948636,-0.968664,-0.189489,-0.541708
-0.0812645,-1.15116,-1.11022,-0.343453,-0.535191
-0.192326,-1.09728,-1.28571,0.00505366,-0.261992
-0.0171776,-1.04541,-1.16477,0.147328,-0.31156
-0.104726,-1.05399,-1.33821,0.125748,-0.5724
-0.246102,-0.757764,-0.80266,0.0967787,-0.587187
-0.255874,-0.869513,-1.20585,0.136649,-0.827184
-0.552866,-0.904274,-1.45673,-0.00345602,-0.554263
-0.489424,-0.758665,-1.25718,-0.0388004,-0.326672
-0.643611,-0.46386,-1.56332,0.0140948,-0.370629
-0.483713,-0.461756,-1.45933,-0.342761,-0.117344
-0.219576,-0.43757,-1.39383,-0.236318,0.0977724
-0.193074,-0.373493,-1.46721,-0.449677,-0.00509801
-0.304441,-0.420228,-1.2564,-0.535222,-0.0746882
-0.376946,-0.461493,-1.20877,-0.563469,0.211326
-0.235185,-0.396665,-1.29366,-0.612428,-0.248514
-0.258364,-0.0826435,-1.53467,-0.443442,0.0218119
-0.37487,-0.12891,-1.13408,-0.393987,0.208975
-0.507994,0.0211666,-1.4103,-0.531152,0.279653
-0.749824,0.356162,-1.22152,-0.646131,0.395712
-0.891883,0.230503,-1.44295,-0.784805,0.302401
-0.776744,0.398285,-1.15383,-0.852833,0.273297
-0.843563,0.269638,-1.03755,-0.65847,0.277094
-0.83049,0.600034,-0.749117,-0.50887,0.179778
-0.753069,0.480447,-0.82459,-0.318097,0.141066
-0.768016,-0.00443289,-0.497478,-0.299382,0.119994
-0.437059,0.09183,-0.454132,-0.42926,-0.0115436
-0.105307,-0.0680906,-0.426355,-0.402576,0.325582
-0.183826,-0.127721,-0.798716,-0.153998,0.17998
-0.0200855,0.00522947,-0.245685,-0.193422,0.049912
-0.129204,0.0988796,-0.156094,-0.375393,0.0541486
-0.350268,-0.124776,-0.202874,-0.341487,-0.00411734
0.0252555,-0.176143,-0.21884,-0.225325,-0.0318088
-0.23902,0.0547536,-0.0820146,-0.290258,-0.117341
-0.209534,-0.197873,0.366999,-0.476234,-0.191478
0.186582,0.103839,0.155171,-0.534181,0.171716
-0.369172,0.192531,0.413044,-0.589562,0.233286
-0.179416,0.0496977,0.567318,-0.297538,-0.0898552
0.120723,0.0526292,0.49454,-0.201895,-0.0803975
-0.15219,0.130215,0.293955,0.0203219,-0.162823
-0.150722,-0.135407,0.186302,-0.0791747,0.0705899
-0.405202,0.293129,0.0994755,0.00316482,0.555016
-0.45215,0.185784,0.314847,-0.0844701,0.457969
-0.64231,0.220641,0.0991751,0.140547,0.722082
-0.569202,0.276219,0.474941,-0.15095,0.713457
-0.526141,0.08459,0.436031,0.105091,0.9844
-0.584964,0.359833,0.537539,0.124136,0.955209
-0.651692,0.174465,0.640469,0.40297,0.762273
-0.272144,0.116402,0.735661,0.488775,0.984716
-0.261444,0.0634436,0.71062,0.548385,1.02502
-0.363146,-0.254777,0.693012,0.425346,0.953993
-0.313291,0.148902,0.566059,0.236178,0.889949
-0.344597,-0.131574,0.994589,0.320887,0.934648
-0.20549,0.122092,0.694303,0.169058,0.849886
-0.38278,0.0824867,0.797438,0.428097,0.703617
-0.527023,0.472395,0.757357,0.272627,0.986132
-0.506997,0.626784,0.810109,0.264419,0.815713
-0.567837,0.707784,0.903467,0.404339,1.04201
-0.545067,0.551119,0.642355,0.266514,0.769438
-0.449527,0.851602,0.559029,0.304658,0.53649
-0.790518,0.862323,0.246174,0.329367,0.548935
-0.763845,0.616503,0.476737,-0.158412,0.461792
-0.464627,0.514312,0.219882,-0.0379774,0.18727
-0.866422,0.742396,0.240111,-0.148366,0.169174
-0.522847,0.240642,0.215147,-0.0331944,0.201114
-0.47207,0.579349,-0.162344,-0.395196,0.470918
-0.268586,0.722095,-0.099922,-0.601717,0.513884
-0.452969,0.809971,-0.199744,-0.517264,0.277329
-0.341181,0.690851,-0.223207,-0.782789,0.247612
-0.227062,0.57886,-0.174096,-0.321849,0.325093
-0.107091,0.329678,-0.258626,-0.508593,0.402677
0.172398,0.273293,-0.0302366,-0.638664,-0.0661294
0.0102981,0.0762201,0.0455992,-0.74461,0.0198512
0.0574367,-0.117901,-0.0806755,-0.768286,-0.0326819
0.0136239,-0.164556,-0.317777,-0.960572,-0.111803
0.0637546,0.269267,-0.22491,-1.01476,-0.0373142
0.517673,0.280415,-0.547141,-0.961147,0.049837
0.556518,-0.0785581,-0.678286,-0.755694,-0.0493091
0.4852,-0.0643002,-0.425972,-0.759147,0.101238
0.456414,0.203489,-0.396285,-0.561752,0.298553
0.663602,0.360728,-0.672102,-0.544264,0.157232
1.0698,0.603411,-0.745558,-0.488373,0.585192
1.12232,0.550345,-0.595817,-0.981149,0.477548
1.06525,0.557912,-0.749349,-0.977687,0.592045
1.42912,0.938754,-0.545176,-0.953272,0.806773
1.08924,0.732226,-0.645813,-0.831283,0.476101
1.21601,0.977697,-0.613805,-0.748739,0.366813
1.16527,1.28283,-0.326254,-0.469097,0.430467
1.06701,1.28352,-0.539035,-0.284612,0.414137
0.714094,1.19588,-0.649498,-0.531588,0.305231
0.861385,1.60024,-0.675976,-0.581985,0.686864
1.04631,1.08721,-0.466072,-0.256162,0.386341
0.970926,1.24475,-0.652459,-0.331832,0.60037
1.02323,1.26,-0.553455,-0.001135,0.459737
0.916139,1.26369,-0.401995,-0.00601204,0.358289
0.651407,1.18985,-0.279707,0.0404411,0.326592
0.721361,1.0144,-0.26677,0.0619695,0.46543
0.630678,1.26128,-0.0591339,-0.0130405,0.334772
0.711621,1.27647,0.011643,0.226926,0.123563
0.781699,1.5691,0.189383,0.334837,-0.109232
0.860064,1.55541,0.220028,0.371075,-0.355486
0.566031,1.6516,0.0539172,0.673917,-0.277543
0.552813,1.76564,0.0308506,0.986063,-0.176995
0.574048,1.52454,0.024809,0.779309,0.00434357
0.658211,1.48924,0.061392,0.829281,-0.0215192
0.589356,1.54398,-0.00591673,0.597439,0.233492
0.575045,1.64995,0.06421,0.61603,-0.146829
0.560007,1.3451,0.0998695,0.321467,0.0162622
0.743258,1.53934,0.423724,0.109661,0.0972718
0.665392,1.61604,0.471307,0.0165392,0.168105
0.658051,1.71979,0.362094,-0.138693,0.0532017
0.652381,1.47945,0.390424,0.0349106,0.0022247
0.38793,1.40684,0.508749,-0.0844813,-0.17738
0.675959,1.41721,0.546618,-0.0928707,0.090276
0.441284,1.57172,0.102386,-0.437519,0.140008
0.392468,1.52491,0.197409,-0.2836,0.131214
0.216984,1.6513,0.512957,-0.475198,0.236636
0.041971,1.63012,0.68879,-0.27073,0.478339
-0.236648,1.42048,0.657684,-0.590693,0.556822
-0.319117,1.45485,0.934617,-0.470807,0.403928
-0.522402,1.27408,0.879916,-0.713922,0.367663
-0.400585,1.2107,0.951143,-0.682276,0.596438
-0.475715,1.61874,0.857292,-0.708489,0.431192
-0.528543,1.39016,0.567572,-0.387051,0.491384
-0.204337,1.37836,0.568381,-0.449497,0.421876
-0.199063,0.987038,0.208252,-0.612046,0.170019
-0.24838,1.001,0.436405,-0.54868,0.383248
-0.182504,1.22946,0.539479,-0.456398,0.339124
-0.463178,1.311,0.540437,-0.434486,0.355358
-0.220096,1.17029,0.493721,-0.350796,0.131744
-0.481592,1.03716,0.684039,-0.486478,0.121064
-0.599287,1.10209,0.324031,-0.525295,0.0182337
-0.649317,1.31905,0.349204,-0.278252,0.227174
-0.567119,1.06222,0.293212,-0.227635,0.302864
-0.142101,0.890508,0.162998,-0.0855033,0.417594
-0.0590164,0.75047,0.0758041,-0.0495067,0.0770668
-0.397883,0.711083,-0.0613411,0.131948,0.0099096
-0.351984,0.847119,-0.301361,-0.0445626,0.157621
-0.269113,0.515986,-0.0275274,-0.267253,-0.15813
-0.41551,1.04177,-0.14968,-0.389007,0.120061
-0.657963,0.801827,-0.328788,-0.216815,0.261396
-0.465334,0.7832,-0.186954,-0.540265,0.381062
-0.261379,1.12144,-0.18543,-0.38132,0.221087
-0.49668,0.855145,-0.246685,-0.316486,0.0801542
-0.514943,0.855705,-0.234893,-0.278947,0.324263
-0.708361,0.742127,-0.187046,-0.19439,0.0135107
-0.720272,0.935571,-0.121603,0.195999,0.422015
-0.825164,0.847668,-0.256647,-0.0772896,0.369083
-1.0113,1.10542,-0.0965749,0.131617,0.199899
0.104732,-0.0821361,-0.398289,-1.80935,0.168573
-0.0487966,-0.19912,-0.40858,-1.57488,0.10833
-0.0565583,-0.192935,-0.0839661,-1.55872,0.178352
-0.0514252,-0.370672,0.169645,-1.59823,0.171776
0.0981648,-0.228312,0.252348,-1.35196,0.236767
-0.282498,0.0849205,0.0925205,-1.42765,-0.154307
-0.114974,-0.252942,-0.145629,-1.26731,-0.0541856
-0.323611,-0.272183,-0.0311557,-1.0432,-0.163354
-0.24785,-0.0297984,-0.0519292,-0.899897,0.0566294
-0.127613,-0.0629547,-0.172901,-0.939799,0.349029
-0.231284,0.140396,0.200366,-0.632888,0.329036
0.0104505,0.293641,0.210083,-0.801063,0.179257
-0.130177,-0.334693,0.126124,-0.695678,0.0808632
-0.0131465,-0.0647768,0.301698,-0.70505,0.268656
0.169556,0.179858,0.125722,-0.909116,0.696833
0.197286,0.339084,0.537258,-1.01101,0.530337
0.218475,0.70659,0.61759,-0.764777,0.522225
-0.0658782,0.620642,0.667845,-0.751664,-0.0244744
-0.177135,0.549919,0.602074,-0.64437,-0.12146
-0.0537403,0.416788,0.974383,-0.658249,0.0449063
0.303049,0.0986711,0.877661,-0.82373,-0.271248
0.371358,0.0258578,0.49635,-0.430591,-0.390291
0.27591,0.00363554,0.664922,-0.316658,-0.162569
0.207063,-0.179094,0.388538,-0.0972649,-0.232498
0.361544,-0.00868817,0.33907,-0.261708,-0.261966
0.44266,0.25788,0.453452,-0.213535,-0.639701
0.794301,0.13415,0.366112,0.00448502,-0.640959
0.68559,0.297979,0.284231,-0.352271,-0.556775
0.748283,0.0875773,0.452356,0.0742766,-0.615816
0.543291,0.26728,0.620443,-0.18272,-0.767852
0.61174,0.0527278,0.411241,-0.151337,-0.686338
0.736308,-0.0377967,0.4041,-0.296497,-0.70883
0.700065,-0.116884,0.248994,-0.0922975,-0.560063
0.876519,0.123725,0.172241,0.237589,-0.528037
1.12515,0.205366,0.100717,0.25567,-0.744948
1.11175,-0.121753,0.173751,0.012262,-0.677594
1.01177,-0.0660083,0.028297,-0.0694369,-0.826984
0.772029,-0.437593,0.214516,-0.307397,-0.636575
0.946594,-0.43836,-0.0272653,0.0953423,-0.488521
0.800251,-0.445425,-0.0841031,0.027379,-0.525056
0.62178,-0.330214,-0.355028,0.0397961,-0.524893
0.778954,-0.278047,-0.263436,-0.213847,-0.648089
0.697236,-0.170272,-0.245831,-0.146574,-0.417035
0.533036,-0.114125,-0.348874,0.0443538,-0.354967
0.332721,-0.191698,-0.35963,0.0186799,-0.43281
0.0826379,-0.0412462,-0.299958,-0.115916,-0.270971
0.195975,0.241197,0.0385584,0.0835777,-0.229706
0.284606,-0.0913916,-0.353759,0.435438,-0.0400404
0.41579,0.129444,0.257511,0.0831412,0.11049
0.274951,0.219709,-0.0455555,0.578135,-0.303551
0.0581743,0.288629,0.101744,0.203622,0.167059
-0.0769694,0.63717,0.0216242,0.141342,-0.208446
-0.000306309,0.591785,0.0134673,0.131385,-0.301844
0.271363,0.484248,0.0360545,-0.0691597,-0.275261
0.423649,0.338616,-0.152905,-0.16074,-0.0445556
0.215581,0.229612,0.333997,0.02749,-0.221333
0.586574,0.386645,0.315256,-0.0629955,-0.168897
0.42953,0.15784,0.215464,0.0221432,-0.207509
0.304944,0.187943,0.355604,-0.256029,-0.000116114
0.4204,0.147854,0.448402,-0.155415,-0.157412
0.469111,0.27626,0.327758,-0.129489,0.0020873
0.390152,0.1557,-0.145143,-0.0130472,0.0578139
0.307089,0.254256,-0.164555,-0.261587,0.0432773
0.235833,-0.020808,-0.254067,-0.171417,0.0354352
0.412939,-0.0128138,-0.225134,-0.190497,-0.0998635
0.264663,-0.294978,-0.043602,0.348934,-0.107558
0.200035,-0.417189,0.0826036,-0.105614,-0.100186
-0.14197,-0.519566,0.0694759,-0.22364,-0.167852
-0.0474281,-0.40983,-0.0914376,0.107753,-0.245714
-0.200497,-0.645901,-0.396601,0.0341605,-0.0824093
-0.332417,-0.680004,-0.458273,-0.0240804,-0.367439
-0.147273,-0.959569,-0.48507,0.167963,0.114508
-0.377585,-0.747245,-0.60482,-0.0207271,-0.0251165
-0.340083,-1.01664,-0.692634,-0.360674,0.13434
-0.444414,-0.661432,-0.998408,-0.174898,0.0530101
-0.604684,-1.2023,-1.19194,-0.131425,-0.113558
-0.552819,-0.733823,-0.76862,-0.182934,-0.117218
-0.765319,-0.987386,-1.2912,-0.272608,0.00958914
-0.8408,-0.400077,-1.23106,-0.187003,0.0858529
-0.538542,-0.652502,-1.60931,-0.0556933,0.0552272
-0.665096,-0.726575,-1.55588,0.108188,0.0474412
-0.801614,-0.681486,-1.45981,0.0889918,-0.244874
-0.538508,-0.684195,-1.22499,-0.149736,-0.196452
-0.61515,-0.541576,-0.908799,-0.481123,-0.194809
-0.480353,-0.647026,-0.598363,-0.280636,-0.392682
-0.616633,-0.611746,-0.425389,-0.234243,-0.30883
-0.475535,-0.697259,-0.874095,-0.280544,-0.382657
-0.780741,-0.522548,-0.716137,-0.362803,-0.225155
-0.53102,-0.590363,-0.724656,-0.636731,-0.42096
-0.781241,-0.10562,-0.953041,-0.320571,-0.314778
-0.864337,-0.00057162,-0.762178,-0.742525,0.0465604
-0.6723,0.29068,-0.877521,-0.548108,-0.278213
-0.583374,0.0896478,-0.750302,-0.723182,-0.286732
-0.655493,-0.0635937,-0.871273,-0.711608,-0.286449
-0.826817,0.103299,-0.870208,-0.826322,-0.378599
-0.655334,0.0226383,-0.861861,-0.755759,-0.0883091
-0.567258,0.138903,-0.820581,-0.733438,-0.066647
-0.352514,-0.377979,-0.878702,-0.508676,-0.157355
-0.347517,-0.437381,-1.32113,-0.307928,-0.234505
-0.292881,-0.686918,-1.32245,-0.618959,0.0261103
-0.349603,-0.75595,-1.36636,-0.690615,0.0740157
-0.128246,-0.731147,-1.34677,-0.273841,-0.187045
-0.27675,-0.827662,-1.40735,-0.440055,0.0262858
-0.521299,-0.814532,-1.27043,-0.363514,-0.108626
-0.16706,-1.21476,-0.935887,-0.323288,-0.186346
-0.187804,-1.13194,-1.29693,-0.192377,-0.194493
-0.343807,-0.912885,-1.14905,-0.18492,-0.272291
-0.296702,-0.835944,-1.05485,-0.625302,-0.512393
-0.164193,-0.924162,-1.15296,-0.26155,-0.396339
-0.112257,-0.930739,-1.19355,0.253375,-0.165588
-0.086858,-1.11503,-1.32496,0.165519,-0.253358
0.0666687,-1.04289,-1.15707,0.120317,-0.522349
-0.081494,-0.867633,-0.945606,0.145425,-0.606196
-0.381449,-0.97495,-1.18992,-0.0875017,-0.823878
-0.364765,-1.03222,-1.23947,-0.188201,-0.385041
-0.448048,-0.873173,-1.42069,0.102788,-0.356119
-0.529523,-0.643955,-1.16145,-0.18832,-0.211719
-0.51564,-0.487854,-1.28803,-0.154775,-0.0224167
-0.299324,-0.543564,-1.58117,-0.316669,0.0187996
-0.19303,-0.357004,-1.54331,-0.380111,-0.0275124
-0.145364,-0.420329,-1.40064,-0.375972,-0.13171
-0.470783,-0.197188,-1.46868,-0.519388,-0.0669224
-0.165717,-0.358307,-1.50159,-0.600035,0.0673859
-0.0713382,-0.175937,-1.49301,-0.435641,0.132181
-0.0338149,-0.0690593,-1.37776,-0.179061,0.176472
-0.551046,0.441476,-1.41684,-0.48658,0.177151
-0.815078,0.291701,-1.30856,-0.73867,0.226667
-0.92616,0.156371,-1.27993,-0.708985,0.301063
-0.632616,0.437926,-1.11494,-0.746771,0.145629
-1.05967,0.428384,-0.862415,-0.512632,0.404842
-0.755462,0.479535,-0.735782,-0.596202,0.0215144
-0.661328,0.516289,-0.7492,-0.34313,0.122786
-0.478108,0.174871,-0.544742,-0.303246,0.0444132
-0.322087,0.0176255,-0.546093,-0.445798,0.0902728
-0.276246,-0.0504443,-0.687892,-0.227265,0.245254
-0.347415,0.126271,-0.281244,-0.166862,0.0842936
-0.193392,0.100476,-0.501541,-0.0497072,0.074412
-0.217893,-0.251737,-0.396064,-0.659037,0.167054
-0.163051,-0.208857,-0.194247,-0.681534,0.10608
-0.249608,-0.145871,-0.116422,-0.293168,0.11896
-0.176659,-0.0880946,0.0629396,-0.218632,-0.189302
-0.254946,-0.0195052,0.534582,-0.546759,-0.144918
0.0453249,-0.0551628,0.198681,-0.420809,0.113512
-0.104481,0.157881,0.299382,-0.308782,0.143545
-0.0661312,0.276205,0.48811,-0.40077,-0.0915735
0.0610672,0.193314,0.423979,-0.429439,0.00915882
-0.132225,0.229052,0.44388,-0.549186,0.0918495
-0.326722,0.169043,0.165115,-0.107463,0.212748
-0.569618,0.270553,0.28874,-0.0105526,0.22509
-0.466149,0.0369943,0.514946,-0.0370986,0.402191
-0.603231,0.399943,0.403933,-0.107993,0.57505
-0.447226,0.33585,0.527599,0.00831884,0.699969
-0.683353,0.327486,0.410699,0.187801,1.11662
-0.645822,0.199034,0.409812,0.405516,0.891306
-0.750175,0.201027,0.83831,0.585482,0.900458
-0.50031,-0.0395076,0.84347,0.479875,0.783849
-0.331929,0.0335169,0.976984,0.436924,0.845806
-0.276167,-0.134812,0.569051,0.431829,0.882713
-0.169183,0.192994,0.82764,0.528356,0.892661
-0.233843,-0.13206,0.735139,0.256684,0.935502
-0.0219928,-0.0164774,0.666948,0.222146,0.680582
-0.365272,0.244534,0.767251,0.30288,0.677704
-0.395529,0.542222,0.882079,0.266191,0.897553
-0.453728,0.453516,0.975766,0.380404,0.951269
-0.318065,0.562127,0.728862,0.54516,0.980809
-0.527265,0.660035,0.6171,0.354531,0.722539
-0.607631,0.641854,0.455579,0.32825,0.746011
-0.88603,0.907072,0.469464,0.0916578,0.243025
-0.570665,0.511343,0.320767,-0.20054,0.243265
-0.498929,0.631616,0.273941,-0.123977,0.281329
-0.619118,0.355028,0.160152,-0.0590066,0.450212
-0.499316,0.38244,0.354897,-0.160362,0.586432
-0.565416,0.65297,-0.0467692,-0.590924,0.682116
-0.581109,0.426776,-0.00441196,-0.679282,0.741536
-0.575817,0.561747,-0.176969,-0.596791,0.540881
-0.569308,0.457953,-0.151686,-0.455774,0.292201
