,Res_depth,thickness,Res_perm,poro,geo_gradient,ntg,Pinj,Pprod,CGtime,Sw,CGtype,time,efft,watt,ymft,gwrt,capt,injt
123,2627.5,268.738,275.0257,0.2052,0.039,0.5842,0.7373,58.83,229.0,1.0,2.0,4,0.7297370698986295,8753670.0,0.958949,3133.8992673929906,36049920000.0,177.1904194981567
124,2627.5,268.738,275.0257,0.2052,0.039,0.5842,0.7373,58.83,229.0,1.0,2.0,5,0.7572975998621865,8649549.999999998,0.976795,3486.118931042657,38893100000.00001,191.9785510725147
125,2627.5,268.738,275.0257,0.2052,0.039,0.5842,0.7373,58.83,229.0,1.0,2.0,6,0.7644030421427841,8585280.000000004,0.985522,3720.728968653319,41183799999.99999,202.820200899546
126,2627.5,268.738,275.0257,0.2052,0.039,0.5842,0.7373,58.83,229.0,1.0,2.0,7,0.7689870574103117,8492829.999999998,0.990171,3900.6550231195033,42656100000.00001,210.01245209591053
127,2627.5,268.738,275.0257,0.2052,0.039,0.5842,0.7373,58.83,229.0,1.0,2.0,8,0.7823575026239755,8435700.000000004,0.992953,4102.386286852306,43921900000.00002,217.11324640619682
128,2627.5,268.738,275.0257,0.2052,0.039,0.5842,0.7373,58.83,229.0,1.0,2.0,9,0.7818213570432577,8337599.999999994,0.994982,4264.75244674727,45252500000.0,223.60501756510044
129,2627.5,268.738,275.0257,0.2052,0.039,0.5842,0.7373,58.83,229.0,1.0,2.0,10,0.7889619133058885,8323250.000000002,0.996116,4389.499294145915,46127699999.99995,228.3898961020338
130,1450.75,241.391,755.6446,0.2231,0.0166,0.5342,0.6324,44.37,266.0,1.0,2.0,1,0.4670020291416551,9178485.0,0.275054,1391.0323980482617,7519819999.999997,210.19003457438995
131,1450.75,241.391,755.6446,0.2231,0.0166,0.5342,0.6324,44.37,266.0,1.0,2.0,2,0.5697915824821211,11247784.999999998,0.693726,911.6337127710035,12484160000.000002,142.91426872912533
132,1450.75,241.391,755.6446,0.2231,0.0166,0.5342,0.6324,44.37,266.0,1.0,2.0,3,0.6664651950700787,11790690.000000002,0.861255,941.2086994060567,14341000000.000002,169.48092488012813
133,1450.75,241.391,755.6446,0.2231,0.0166,0.5342,0.6324,44.37,266.0,1.0,2.0,4,0.7273241628596184,11835589.999999996,0.926698,1059.2788361205487,15973880000.000002,193.55560322600144
134,1450.75,241.391,755.6446,0.2231,0.0166,0.5342,0.6324,44.37,266.0,1.0,2.0,5,0.7462012959951175,11892660.000000006,0.953633,1134.0473872119437,17235959999.999992,209.3771394117343
135,1450.75,241.391,755.6446,0.2231,0.0166,0.5342,0.6324,44.37,266.0,1.0,2.0,6,0.7663778248207246,11992379.999999996,0.970193,1206.8755326298867,18322430000.00001,225.59656808454483
136,1450.75,241.391,755.6446,0.2231,0.0166,0.5342,0.6324,44.37,266.0,1.0,2.0,7,0.7880955458285501,11985730.000000004,0.978775,1298.9805376894024,19336199999.999992,239.3187552755212
